Team 1,Team2,Kaggle ID 1,Region 1,Seed 1,Adj Offensive Efficiency 1,Adj Defensive Efficiency 1,Points Allowed Per Game 1,Turnovers Per Game 1,Wins Last 10 Games 1,Kaggle ID 2,Region 2,Seed 2,Adj Offensive Efficiency 2,Adj Defensive Efficiency 2,Points Allowed Per Game 2,Turnovers Per Game 2,Wins Last 10 Games 2
Murray State,Tennessee,1293,West,12,112,98.7,68.4,12.1,10,1397,South,2,122.5,95.5,69.5,11.2,6
Murray State,Texas Tech,1293,West,12,112,98.7,68.4,12.1,10,1403,West,3,112.7,85.9,59.3,12.3,9
Murray State,UC Irvine,1293,West,12,112,98.7,68.4,12.1,10,1414,South,13,106.6,97.1,63.6,12.0,10
Murray State,UCF,1293,West,12,112,98.7,68.4,12.1,10,1416,East,9,110.3,95.7,64.3,11.8,7
Murray State,Utah State,1293,West,12,112,98.7,68.4,12.1,10,1429,Midwest,8,113,96.3,67.1,12.4,10
Murray State,VCU,1293,West,12,112,98.7,68.4,12.1,10,1433,East,8,104.3,88.6,61.6,13.9,9
Murray State,Va Tech,1293,West,12,112,98.7,68.4,12.1,10,1439,East,4,118.4,94,62.1,11.5,6
Murray State,Vermont,1293,West,12,112,98.7,68.4,12.1,10,1436,West,13,107.9,99.2,62.8,10.9,9
Murray State,Villanova,1293,West,12,112,98.7,68.4,12.1,10,1437,South,6,117,98.2,67.1,11.1,6
Murray State,Virginia,1293,West,12,112,98.7,68.4,12.1,10,1438,South,1,123.6,87.9,55.1,9.1,9
Murray State,Washington,1293,West,12,112,98.7,68.4,12.1,10,1449,Midwest,9,107,93.6,64.4,13.5,7
Murray State,Wisconsin,1293,West,12,112,98.7,68.4,12.1,10,1458,South,5,110.8,87.1,61.4,9.5,6
Murray State,Wofford,1293,West,12,112,98.7,68.4,12.1,10,1459,Midwest,7,118.4,97.6,67.5,11.0,10
Murray State,Yale,1293,West,12,112,98.7,68.4,12.1,10,1463,East,14,111.7,103.1,73.7,13.6,7
N. Kentucky,N. Mexico State,1297,West,14,109.2,102.7,70,12.5,8,1308,Midwest,12,112.6,99,64.8,11.9,10
N. Kentucky,NC Central,1297,West,14,109.2,102.7,70,12.5,8,1300,East,16,96.6,108.5,67.9,15.5,8
N. Kentucky,Nevada,1297,West,14,109.2,102.7,70,12.5,8,1305,West,7,114,95.1,66.7,10.2,7
N. Kentucky,North Carolina,1297,West,14,109.2,102.7,70,12.5,8,1314,Midwest,1,119.9,90.7,72.9,13.4,8
N. Kentucky,North Dakota State,1297,West,14,109.2,102.7,70,12.5,8,1295,East,16,106.6,109.8,73.7,10.6,7
N. Kentucky,Northeastern,1297,West,14,109.2,102.7,70,12.5,8,1318,Midwest,13,111.5,102.7,70.3,11.2,9
N. Kentucky,Ohio State,1297,West,14,109.2,102.7,70,12.5,8,1326,Midwest,11,109.3,94.2,66.2,12.4,3
N. Kentucky,Oklahoma,1297,West,14,109.2,102.7,70,12.5,8,1328,South,9,109.4,93.9,68.2,12.2,4
N. Kentucky,Old Dominion,1297,West,14,109.2,102.7,70,12.5,8,1330,South,14,101.9,96.4,60.8,11.8,8
N. Kentucky,Ole Miss,1297,West,14,109.2,102.7,70,12.5,8,1279,South,8,112.8,97.7,70.4,12.8,5
N. Kentucky,Oregon,1297,West,14,109.2,102.7,70,12.5,8,1332,South,12,107.7,92.5,62.9,11.9,8
N. Kentucky,Prairie View,1297,West,14,109.2,102.7,70,12.5,8,1341,West,16,101.5,105.8,72.7,12.8,10
N. Kentucky,Purdue,1297,West,14,109.2,102.7,70,12.5,8,1345,South,3,121.1,95,66.8,10.7,7
N. Kentucky,Saint Louis,1297,West,14,109.2,102.7,70,12.5,8,1387,East,13,102.6,96.3,63.7,13.3,7
N. Kentucky,Saint Mary's,1297,West,14,109.2,102.7,70,12.5,8,1388,South,11,114.6,96.9,64.4,10.6,8
N. Kentucky,Seton Hall,1297,West,14,109.2,102.7,70,12.5,8,1371,Midwest,10,109.3,96.4,71.5,12.8,6
N. Kentucky,St. Johns,1297,West,14,109.2,102.7,70,12.5,8,1385,West,11,109.7,100.9,74.8,10.4,4
N. Kentucky,Syracuse,1297,West,14,109.2,102.7,70,12.5,8,1393,West,8,110.2,93.9,65.7,12.3,4
N. Kentucky,Temple,1297,West,14,109.2,102.7,70,12.5,8,1396,East,11,108.9,99.5,71.2,11.0,7
N. Kentucky,Tennessee,1297,West,14,109.2,102.7,70,12.5,8,1397,South,2,122.5,95.5,69.5,11.2,6
N. Kentucky,Texas Tech,1297,West,14,109.2,102.7,70,12.5,8,1403,West,3,112.7,85.9,59.3,12.3,9
N. Kentucky,UC Irvine,1297,West,14,109.2,102.7,70,12.5,8,1414,South,13,106.6,97.1,63.6,12.0,10
N. Kentucky,UCF,1297,West,14,109.2,102.7,70,12.5,8,1416,East,9,110.3,95.7,64.3,11.8,7
N. Kentucky,Utah State,1297,West,14,109.2,102.7,70,12.5,8,1429,Midwest,8,113,96.3,67.1,12.4,10
N. Kentucky,VCU,1297,West,14,109.2,102.7,70,12.5,8,1433,East,8,104.3,88.6,61.6,13.9,9
N. Kentucky,Va Tech,1297,West,14,109.2,102.7,70,12.5,8,1439,East,4,118.4,94,62.1,11.5,6
N. Kentucky,Vermont,1297,West,14,109.2,102.7,70,12.5,8,1436,West,13,107.9,99.2,62.8,10.9,9
N. Kentucky,Villanova,1297,West,14,109.2,102.7,70,12.5,8,1437,South,6,117,98.2,67.1,11.1,6
N. Kentucky,Virginia,1297,West,14,109.2,102.7,70,12.5,8,1438,South,1,123.6,87.9,55.1,9.1,9
N. Kentucky,Washington,1297,West,14,109.2,102.7,70,12.5,8,1449,Midwest,9,107,93.6,64.4,13.5,7
N. Kentucky,Wisconsin,1297,West,14,109.2,102.7,70,12.5,8,1458,South,5,110.8,87.1,61.4,9.5,6
N. Kentucky,Wofford,1297,West,14,109.2,102.7,70,12.5,8,1459,Midwest,7,118.4,97.6,67.5,11.0,10
N. Kentucky,Yale,1297,West,14,109.2,102.7,70,12.5,8,1463,East,14,111.7,103.1,73.7,13.6,7
N. Mexico State,NC Central,1308,Midwest,12,112.6,99,64.8,11.9,10,1300,East,16,96.6,108.5,67.9,15.5,8
N. Mexico State,Nevada,1308,Midwest,12,112.6,99,64.8,11.9,10,1305,West,7,114,95.1,66.7,10.2,7
N. Mexico State,North Carolina,1308,Midwest,12,112.6,99,64.8,11.9,10,1314,Midwest,1,119.9,90.7,72.9,13.4,8
N. Mexico State,North Dakota State,1308,Midwest,12,112.6,99,64.8,11.9,10,1295,East,16,106.6,109.8,73.7,10.6,7
N. Mexico State,Northeastern,1308,Midwest,12,112.6,99,64.8,11.9,10,1318,Midwest,13,111.5,102.7,70.3,11.2,9
N. Mexico State,Ohio State,1308,Midwest,12,112.6,99,64.8,11.9,10,1326,Midwest,11,109.3,94.2,66.2,12.4,3
N. Mexico State,Oklahoma,1308,Midwest,12,112.6,99,64.8,11.9,10,1328,South,9,109.4,93.9,68.2,12.2,4
N. Mexico State,Old Dominion,1308,Midwest,12,112.6,99,64.8,11.9,10,1330,South,14,101.9,96.4,60.8,11.8,8
N. Mexico State,Ole Miss,1308,Midwest,12,112.6,99,64.8,11.9,10,1279,South,8,112.8,97.7,70.4,12.8,5
N. Mexico State,Oregon,1308,Midwest,12,112.6,99,64.8,11.9,10,1332,South,12,107.7,92.5,62.9,11.9,8
N. Mexico State,Prairie View,1308,Midwest,12,112.6,99,64.8,11.9,10,1341,West,16,101.5,105.8,72.7,12.8,10
N. Mexico State,Purdue,1308,Midwest,12,112.6,99,64.8,11.9,10,1345,South,3,121.1,95,66.8,10.7,7
N. Mexico State,Saint Louis,1308,Midwest,12,112.6,99,64.8,11.9,10,1387,East,13,102.6,96.3,63.7,13.3,7
N. Mexico State,Saint Mary's,1308,Midwest,12,112.6,99,64.8,11.9,10,1388,South,11,114.6,96.9,64.4,10.6,8
N. Mexico State,Seton Hall,1308,Midwest,12,112.6,99,64.8,11.9,10,1371,Midwest,10,109.3,96.4,71.5,12.8,6
N. Mexico State,St. Johns,1308,Midwest,12,112.6,99,64.8,11.9,10,1385,West,11,109.7,100.9,74.8,10.4,4
N. Mexico State,Syracuse,1308,Midwest,12,112.6,99,64.8,11.9,10,1393,West,8,110.2,93.9,65.7,12.3,4
N. Mexico State,Temple,1308,Midwest,12,112.6,99,64.8,11.9,10,1396,East,11,108.9,99.5,71.2,11.0,7
N. Mexico State,Tennessee,1308,Midwest,12,112.6,99,64.8,11.9,10,1397,South,2,122.5,95.5,69.5,11.2,6
N. Mexico State,Texas Tech,1308,Midwest,12,112.6,99,64.8,11.9,10,1403,West,3,112.7,85.9,59.3,12.3,9
N. Mexico State,UC Irvine,1308,Midwest,12,112.6,99,64.8,11.9,10,1414,South,13,106.6,97.1,63.6,12.0,10
N. Mexico State,UCF,1308,Midwest,12,112.6,99,64.8,11.9,10,1416,East,9,110.3,95.7,64.3,11.8,7
N. Mexico State,Utah State,1308,Midwest,12,112.6,99,64.8,11.9,10,1429,Midwest,8,113,96.3,67.1,12.4,10
N. Mexico State,VCU,1308,Midwest,12,112.6,99,64.8,11.9,10,1433,East,8,104.3,88.6,61.6,13.9,9
N. Mexico State,Va Tech,1308,Midwest,12,112.6,99,64.8,11.9,10,1439,East,4,118.4,94,62.1,11.5,6
N. Mexico State,Vermont,1308,Midwest,12,112.6,99,64.8,11.9,10,1436,West,13,107.9,99.2,62.8,10.9,9
N. Mexico State,Villanova,1308,Midwest,12,112.6,99,64.8,11.9,10,1437,South,6,117,98.2,67.1,11.1,6
N. Mexico State,Virginia,1308,Midwest,12,112.6,99,64.8,11.9,10,1438,South,1,123.6,87.9,55.1,9.1,9
N. Mexico State,Washington,1308,Midwest,12,112.6,99,64.8,11.9,10,1449,Midwest,9,107,93.6,64.4,13.5,7
N. Mexico State,Wisconsin,1308,Midwest,12,112.6,99,64.8,11.9,10,1458,South,5,110.8,87.1,61.4,9.5,6
N. Mexico State,Wofford,1308,Midwest,12,112.6,99,64.8,11.9,10,1459,Midwest,7,118.4,97.6,67.5,11.0,10
N. Mexico State,Yale,1308,Midwest,12,112.6,99,64.8,11.9,10,1463,East,14,111.7,103.1,73.7,13.6,7
NC Central,Nevada,1300,East,16,96.6,108.5,67.9,15.5,8,1305,West,7,114,95.1,66.7,10.2,7
NC Central,North Carolina,1300,East,16,96.6,108.5,67.9,15.5,8,1314,Midwest,1,119.9,90.7,72.9,13.4,8
NC Central,North Dakota State,1300,East,16,96.6,108.5,67.9,15.5,8,1295,East,16,106.6,109.8,73.7,10.6,7
NC Central,Northeastern,1300,East,16,96.6,108.5,67.9,15.5,8,1318,Midwest,13,111.5,102.7,70.3,11.2,9
NC Central,Ohio State,1300,East,16,96.6,108.5,67.9,15.5,8,1326,Midwest,11,109.3,94.2,66.2,12.4,3
NC Central,Oklahoma,1300,East,16,96.6,108.5,67.9,15.5,8,1328,South,9,109.4,93.9,68.2,12.2,4
NC Central,Old Dominion,1300,East,16,96.6,108.5,67.9,15.5,8,1330,South,14,101.9,96.4,60.8,11.8,8
NC Central,Ole Miss,1300,East,16,96.6,108.5,67.9,15.5,8,1279,South,8,112.8,97.7,70.4,12.8,5
NC Central,Oregon,1300,East,16,96.6,108.5,67.9,15.5,8,1332,South,12,107.7,92.5,62.9,11.9,8
NC Central,Prairie View,1300,East,16,96.6,108.5,67.9,15.5,8,1341,West,16,101.5,105.8,72.7,12.8,10
NC Central,Purdue,1300,East,16,96.6,108.5,67.9,15.5,8,1345,South,3,121.1,95,66.8,10.7,7
NC Central,Saint Louis,1300,East,16,96.6,108.5,67.9,15.5,8,1387,East,13,102.6,96.3,63.7,13.3,7
NC Central,Saint Mary's,1300,East,16,96.6,108.5,67.9,15.5,8,1388,South,11,114.6,96.9,64.4,10.6,8
NC Central,Seton Hall,1300,East,16,96.6,108.5,67.9,15.5,8,1371,Midwest,10,109.3,96.4,71.5,12.8,6
NC Central,St. Johns,1300,East,16,96.6,108.5,67.9,15.5,8,1385,West,11,109.7,100.9,74.8,10.4,4
NC Central,Syracuse,1300,East,16,96.6,108.5,67.9,15.5,8,1393,West,8,110.2,93.9,65.7,12.3,4
NC Central,Temple,1300,East,16,96.6,108.5,67.9,15.5,8,1396,East,11,108.9,99.5,71.2,11.0,7
NC Central,Tennessee,1300,East,16,96.6,108.5,67.9,15.5,8,1397,South,2,122.5,95.5,69.5,11.2,6
NC Central,Texas Tech,1300,East,16,96.6,108.5,67.9,15.5,8,1403,West,3,112.7,85.9,59.3,12.3,9
NC Central,UC Irvine,1300,East,16,96.6,108.5,67.9,15.5,8,1414,South,13,106.6,97.1,63.6,12.0,10
NC Central,UCF,1300,East,16,96.6,108.5,67.9,15.5,8,1416,East,9,110.3,95.7,64.3,11.8,7
NC Central,Utah State,1300,East,16,96.6,108.5,67.9,15.5,8,1429,Midwest,8,113,96.3,67.1,12.4,10
NC Central,VCU,1300,East,16,96.6,108.5,67.9,15.5,8,1433,East,8,104.3,88.6,61.6,13.9,9
NC Central,Va Tech,1300,East,16,96.6,108.5,67.9,15.5,8,1439,East,4,118.4,94,62.1,11.5,6
NC Central,Vermont,1300,East,16,96.6,108.5,67.9,15.5,8,1436,West,13,107.9,99.2,62.8,10.9,9
NC Central,Villanova,1300,East,16,96.6,108.5,67.9,15.5,8,1437,South,6,117,98.2,67.1,11.1,6
NC Central,Virginia,1300,East,16,96.6,108.5,67.9,15.5,8,1438,South,1,123.6,87.9,55.1,9.1,9
NC Central,Washington,1300,East,16,96.6,108.5,67.9,15.5,8,1449,Midwest,9,107,93.6,64.4,13.5,7
NC Central,Wisconsin,1300,East,16,96.6,108.5,67.9,15.5,8,1458,South,5,110.8,87.1,61.4,9.5,6
NC Central,Wofford,1300,East,16,96.6,108.5,67.9,15.5,8,1459,Midwest,7,118.4,97.6,67.5,11.0,10
NC Central,Yale,1300,East,16,96.6,108.5,67.9,15.5,8,1463,East,14,111.7,103.1,73.7,13.6,7
Nevada,North Carolina,1305,West,7,114,95.1,66.7,10.2,7,1314,Midwest,1,119.9,90.7,72.9,13.4,8
Nevada,North Dakota State,1305,West,7,114,95.1,66.7,10.2,7,1295,East,16,106.6,109.8,73.7,10.6,7
Nevada,Northeastern,1305,West,7,114,95.1,66.7,10.2,7,1318,Midwest,13,111.5,102.7,70.3,11.2,9
Nevada,Ohio State,1305,West,7,114,95.1,66.7,10.2,7,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Nevada,Oklahoma,1305,West,7,114,95.1,66.7,10.2,7,1328,South,9,109.4,93.9,68.2,12.2,4
Nevada,Old Dominion,1305,West,7,114,95.1,66.7,10.2,7,1330,South,14,101.9,96.4,60.8,11.8,8
Nevada,Ole Miss,1305,West,7,114,95.1,66.7,10.2,7,1279,South,8,112.8,97.7,70.4,12.8,5
Nevada,Oregon,1305,West,7,114,95.1,66.7,10.2,7,1332,South,12,107.7,92.5,62.9,11.9,8
Nevada,Prairie View,1305,West,7,114,95.1,66.7,10.2,7,1341,West,16,101.5,105.8,72.7,12.8,10
Nevada,Purdue,1305,West,7,114,95.1,66.7,10.2,7,1345,South,3,121.1,95,66.8,10.7,7
Nevada,Saint Louis,1305,West,7,114,95.1,66.7,10.2,7,1387,East,13,102.6,96.3,63.7,13.3,7
Nevada,Saint Mary's,1305,West,7,114,95.1,66.7,10.2,7,1388,South,11,114.6,96.9,64.4,10.6,8
Nevada,Seton Hall,1305,West,7,114,95.1,66.7,10.2,7,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Nevada,St. Johns,1305,West,7,114,95.1,66.7,10.2,7,1385,West,11,109.7,100.9,74.8,10.4,4
Nevada,Syracuse,1305,West,7,114,95.1,66.7,10.2,7,1393,West,8,110.2,93.9,65.7,12.3,4
Nevada,Temple,1305,West,7,114,95.1,66.7,10.2,7,1396,East,11,108.9,99.5,71.2,11.0,7
Nevada,Tennessee,1305,West,7,114,95.1,66.7,10.2,7,1397,South,2,122.5,95.5,69.5,11.2,6
Nevada,Texas Tech,1305,West,7,114,95.1,66.7,10.2,7,1403,West,3,112.7,85.9,59.3,12.3,9
Nevada,UC Irvine,1305,West,7,114,95.1,66.7,10.2,7,1414,South,13,106.6,97.1,63.6,12.0,10
Nevada,UCF,1305,West,7,114,95.1,66.7,10.2,7,1416,East,9,110.3,95.7,64.3,11.8,7
Nevada,Utah State,1305,West,7,114,95.1,66.7,10.2,7,1429,Midwest,8,113,96.3,67.1,12.4,10
Nevada,VCU,1305,West,7,114,95.1,66.7,10.2,7,1433,East,8,104.3,88.6,61.6,13.9,9
Nevada,Va Tech,1305,West,7,114,95.1,66.7,10.2,7,1439,East,4,118.4,94,62.1,11.5,6
Nevada,Vermont,1305,West,7,114,95.1,66.7,10.2,7,1436,West,13,107.9,99.2,62.8,10.9,9
Nevada,Villanova,1305,West,7,114,95.1,66.7,10.2,7,1437,South,6,117,98.2,67.1,11.1,6
Nevada,Virginia,1305,West,7,114,95.1,66.7,10.2,7,1438,South,1,123.6,87.9,55.1,9.1,9
Nevada,Washington,1305,West,7,114,95.1,66.7,10.2,7,1449,Midwest,9,107,93.6,64.4,13.5,7
Nevada,Wisconsin,1305,West,7,114,95.1,66.7,10.2,7,1458,South,5,110.8,87.1,61.4,9.5,6
Nevada,Wofford,1305,West,7,114,95.1,66.7,10.2,7,1459,Midwest,7,118.4,97.6,67.5,11.0,10
Nevada,Yale,1305,West,7,114,95.1,66.7,10.2,7,1463,East,14,111.7,103.1,73.7,13.6,7
North Carolina,North Dakota State,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1295,East,16,106.6,109.8,73.7,10.6,7
North Carolina,Northeastern,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1318,Midwest,13,111.5,102.7,70.3,11.2,9
North Carolina,Ohio State,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1326,Midwest,11,109.3,94.2,66.2,12.4,3
North Carolina,Oklahoma,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1328,South,9,109.4,93.9,68.2,12.2,4
North Carolina,Old Dominion,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1330,South,14,101.9,96.4,60.8,11.8,8
North Carolina,Ole Miss,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1279,South,8,112.8,97.7,70.4,12.8,5
North Carolina,Oregon,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1332,South,12,107.7,92.5,62.9,11.9,8
North Carolina,Prairie View,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1341,West,16,101.5,105.8,72.7,12.8,10
North Carolina,Purdue,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1345,South,3,121.1,95,66.8,10.7,7
North Carolina,Saint Louis,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1387,East,13,102.6,96.3,63.7,13.3,7
North Carolina,Saint Mary's,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1388,South,11,114.6,96.9,64.4,10.6,8
North Carolina,Seton Hall,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1371,Midwest,10,109.3,96.4,71.5,12.8,6
North Carolina,St. Johns,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1385,West,11,109.7,100.9,74.8,10.4,4
North Carolina,Syracuse,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1393,West,8,110.2,93.9,65.7,12.3,4
North Carolina,Temple,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1396,East,11,108.9,99.5,71.2,11.0,7
North Carolina,Tennessee,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1397,South,2,122.5,95.5,69.5,11.2,6
North Carolina,Texas Tech,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1403,West,3,112.7,85.9,59.3,12.3,9
North Carolina,UC Irvine,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1414,South,13,106.6,97.1,63.6,12.0,10
North Carolina,UCF,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1416,East,9,110.3,95.7,64.3,11.8,7
North Carolina,Utah State,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1429,Midwest,8,113,96.3,67.1,12.4,10
North Carolina,VCU,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1433,East,8,104.3,88.6,61.6,13.9,9
North Carolina,Va Tech,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1439,East,4,118.4,94,62.1,11.5,6
North Carolina,Vermont,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1436,West,13,107.9,99.2,62.8,10.9,9
North Carolina,Villanova,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1437,South,6,117,98.2,67.1,11.1,6
North Carolina,Virginia,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1438,South,1,123.6,87.9,55.1,9.1,9
North Carolina,Washington,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1449,Midwest,9,107,93.6,64.4,13.5,7
North Carolina,Wisconsin,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1458,South,5,110.8,87.1,61.4,9.5,6
North Carolina,Wofford,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1459,Midwest,7,118.4,97.6,67.5,11.0,10
North Carolina,Yale,1314,Midwest,1,119.9,90.7,72.9,13.4,8,1463,East,14,111.7,103.1,73.7,13.6,7
North Dakota State,Northeastern,1295,East,16,106.6,109.8,73.7,10.6,7,1318,Midwest,13,111.5,102.7,70.3,11.2,9
North Dakota State,Ohio State,1295,East,16,106.6,109.8,73.7,10.6,7,1326,Midwest,11,109.3,94.2,66.2,12.4,3
North Dakota State,Oklahoma,1295,East,16,106.6,109.8,73.7,10.6,7,1328,South,9,109.4,93.9,68.2,12.2,4
North Dakota State,Old Dominion,1295,East,16,106.6,109.8,73.7,10.6,7,1330,South,14,101.9,96.4,60.8,11.8,8
North Dakota State,Ole Miss,1295,East,16,106.6,109.8,73.7,10.6,7,1279,South,8,112.8,97.7,70.4,12.8,5
North Dakota State,Oregon,1295,East,16,106.6,109.8,73.7,10.6,7,1332,South,12,107.7,92.5,62.9,11.9,8
North Dakota State,Prairie View,1295,East,16,106.6,109.8,73.7,10.6,7,1341,West,16,101.5,105.8,72.7,12.8,10
North Dakota State,Purdue,1295,East,16,106.6,109.8,73.7,10.6,7,1345,South,3,121.1,95,66.8,10.7,7
North Dakota State,Saint Louis,1295,East,16,106.6,109.8,73.7,10.6,7,1387,East,13,102.6,96.3,63.7,13.3,7
North Dakota State,Saint Mary's,1295,East,16,106.6,109.8,73.7,10.6,7,1388,South,11,114.6,96.9,64.4,10.6,8
North Dakota State,Seton Hall,1295,East,16,106.6,109.8,73.7,10.6,7,1371,Midwest,10,109.3,96.4,71.5,12.8,6
North Dakota State,St. Johns,1295,East,16,106.6,109.8,73.7,10.6,7,1385,West,11,109.7,100.9,74.8,10.4,4
North Dakota State,Syracuse,1295,East,16,106.6,109.8,73.7,10.6,7,1393,West,8,110.2,93.9,65.7,12.3,4
North Dakota State,Temple,1295,East,16,106.6,109.8,73.7,10.6,7,1396,East,11,108.9,99.5,71.2,11.0,7
North Dakota State,Tennessee,1295,East,16,106.6,109.8,73.7,10.6,7,1397,South,2,122.5,95.5,69.5,11.2,6
North Dakota State,Texas Tech,1295,East,16,106.6,109.8,73.7,10.6,7,1403,West,3,112.7,85.9,59.3,12.3,9
North Dakota State,UC Irvine,1295,East,16,106.6,109.8,73.7,10.6,7,1414,South,13,106.6,97.1,63.6,12.0,10
North Dakota State,UCF,1295,East,16,106.6,109.8,73.7,10.6,7,1416,East,9,110.3,95.7,64.3,11.8,7
North Dakota State,Utah State,1295,East,16,106.6,109.8,73.7,10.6,7,1429,Midwest,8,113,96.3,67.1,12.4,10
North Dakota State,VCU,1295,East,16,106.6,109.8,73.7,10.6,7,1433,East,8,104.3,88.6,61.6,13.9,9
North Dakota State,Va Tech,1295,East,16,106.6,109.8,73.7,10.6,7,1439,East,4,118.4,94,62.1,11.5,6
North Dakota State,Vermont,1295,East,16,106.6,109.8,73.7,10.6,7,1436,West,13,107.9,99.2,62.8,10.9,9
North Dakota State,Villanova,1295,East,16,106.6,109.8,73.7,10.6,7,1437,South,6,117,98.2,67.1,11.1,6
North Dakota State,Virginia,1295,East,16,106.6,109.8,73.7,10.6,7,1438,South,1,123.6,87.9,55.1,9.1,9
North Dakota State,Washington,1295,East,16,106.6,109.8,73.7,10.6,7,1449,Midwest,9,107,93.6,64.4,13.5,7
North Dakota State,Wisconsin,1295,East,16,106.6,109.8,73.7,10.6,7,1458,South,5,110.8,87.1,61.4,9.5,6
North Dakota State,Wofford,1295,East,16,106.6,109.8,73.7,10.6,7,1459,Midwest,7,118.4,97.6,67.5,11.0,10
North Dakota State,Yale,1295,East,16,106.6,109.8,73.7,10.6,7,1463,East,14,111.7,103.1,73.7,13.6,7
Northeastern,Ohio State,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Northeastern,Oklahoma,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1328,South,9,109.4,93.9,68.2,12.2,4
Northeastern,Old Dominion,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1330,South,14,101.9,96.4,60.8,11.8,8
Northeastern,Ole Miss,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1279,South,8,112.8,97.7,70.4,12.8,5
Northeastern,Oregon,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1332,South,12,107.7,92.5,62.9,11.9,8
Northeastern,Prairie View,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1341,West,16,101.5,105.8,72.7,12.8,10
Northeastern,Purdue,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1345,South,3,121.1,95,66.8,10.7,7
Northeastern,Saint Louis,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1387,East,13,102.6,96.3,63.7,13.3,7
Northeastern,Saint Mary's,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1388,South,11,114.6,96.9,64.4,10.6,8
Northeastern,Seton Hall,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Northeastern,St. Johns,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1385,West,11,109.7,100.9,74.8,10.4,4
Northeastern,Syracuse,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1393,West,8,110.2,93.9,65.7,12.3,4
Northeastern,Temple,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1396,East,11,108.9,99.5,71.2,11.0,7
Northeastern,Tennessee,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1397,South,2,122.5,95.5,69.5,11.2,6
Northeastern,Texas Tech,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1403,West,3,112.7,85.9,59.3,12.3,9
Northeastern,UC Irvine,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1414,South,13,106.6,97.1,63.6,12.0,10
Northeastern,UCF,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1416,East,9,110.3,95.7,64.3,11.8,7
Northeastern,Utah State,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1429,Midwest,8,113,96.3,67.1,12.4,10
Northeastern,VCU,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1433,East,8,104.3,88.6,61.6,13.9,9
Northeastern,Va Tech,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1439,East,4,118.4,94,62.1,11.5,6
Northeastern,Vermont,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1436,West,13,107.9,99.2,62.8,10.9,9
Northeastern,Villanova,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1437,South,6,117,98.2,67.1,11.1,6
Northeastern,Virginia,1318,Midwest,13,111.5,102.7,70.3,11.2,9,1438,South,1,123.6,87.9,55.1,9.1,9
